ReviewID,ProductID,CustomerID,Rating,ReviewDate,text,token_count,CategoryName,ProductName,CompanyName
4216,35,KT263,3.7,2026-02-19,"Customer ID: KT263
Customer Company: Jones-WilliamsIT Services Company
Customer Location: Benjaminburgh, United States
Product Info: TP-Link Kasa Air Purifier Max (Category: Air Purifier)
Manufacturer: TP-Link Kasa
Product Price: 5418.72
Rating: 3.7 stars
Review Date: 2026-02-19
Review Content: ""This product has both pros and cons. It has fast response time, but also has limited compatibility.""",87,Air Purifier,TP-Link Kasa Air Purifier Max,Jones-WilliamsIT Services Company
293,45,VO839,2.6,2026-02-18,"Customer ID: VO839
Customer Company: Lee, Estrada and SinghSmall Business
Customer Location: North Lisa, United States
Product Info: Belkin Wemo Smart Plug Plus (Category: Smart Plug)
Manufacturer: Belkin Wemo
Product Price: 5327.56
Rating: 2.6 stars
Review Date: 2026-02-18
Review Content: ""I am not satisfied with this Smart Plug. It has average audio quality, and it does not feel worth the money.""",89,Smart Plug,Belkin Wemo Smart Plug Plus,"Lee, Estrada and SinghSmall Business"
478,36,DX546,1.8,2026-02-18,"Customer ID: DX546
Customer Company: Warner, Horton and RobertsIT Services Company
Customer Location: Anastad, United States
Product Info: Arlo Robot Vacuum Mini (Category: Robot Vacuum)
Manufacturer: Arlo
Product Price: 275.83
Rating: 1.8 stars
Review Date: 2026-02-18
Review Content: ""I would not recommend this Robot Vacuum. It has limited smart features, and I was disappointed.""",82,Robot Vacuum,Arlo Robot Vacuum Mini,"Warner, Horton and RobertsIT Services Company"
936,84,OV175,1.9,2026-02-18,"Customer ID: OV175
Customer Company: Durham IncOnline Marketplace Seller
Customer Location: Port Kelsey, United States
Product Info: Eufy Smart Doorbell Plus (Category: Smart Doorbell)
Manufacturer: Eufy
Product Price: 4729.24
Rating: 1.9 stars
Review Date: 2026-02-18
Review Content: ""I am not satisfied with this Smart Doorbell. It has difficult installation, and it does not feel worth the money.""",84,Smart Doorbell,Eufy Smart Doorbell Plus,Durham IncOnline Marketplace Seller
2399,15,WR609,1.4,2026-02-18,"Customer ID: WR609
Customer Company: Garcia, Smith and GreenAppliance Retailer
Customer Location: Davidtown, United States
Product Info: Eufy Smart Speaker Essential (Category: Smart Speaker)
Manufacturer: Eufy
Product Price: 2722.55
Rating: 1.4 stars
Review Date: 2026-02-18
Review Content: ""In my opinion, This Smart Speakerhas serious issues.The main issue is its limited compatibility.I would not recommend it to other buyers.""",89,Smart Speaker,Eufy Smart Speaker Essential,"Garcia, Smith and GreenAppliance Retailer"
2450,84,ZA627,1.3,2026-02-18,"Customer ID: ZA627
Customer Company: Gray-HansenRetail Company
Customer Location: West Kevin, United States
Product Info: Eufy Smart Doorbell Plus (Category: Smart Doorbell)
Manufacturer: Eufy
Product Price: 4729.24
Rating: 1.3 stars
Review Date: 2026-02-18
Review Content: ""I would not recommend this Smart Doorbell. It has short battery life, and I was disappointed.""",80,Smart Doorbell,Eufy Smart Doorbell Plus,Gray-HansenRetail Company
2887,42,UD950,3.7,2026-02-18,"Customer ID: UD950
Customer Company: Peterson, Mccoy and RodriguezOnline Marketplace Seller
Customer Location: West Whitneychester, United States
Product Info: Google Nest Smart Doorbell Essential (Category: Smart Doorbell)
Manufacturer: Google Nest
Product Price: 9592.1
Rating: 3.7 stars
Review Date: 2026-02-18
Review Content: ""This Smart Doorbell is okay for the price. It has seamless integration with other devices, but I noticed some issues with motion detection accuracy.""",93,Smart Doorbell,Google Nest Smart Doorbell Essential,"Peterson, Mccoy and RodriguezOnline Marketplace Seller"
1936,95,UQ126,1.4,2026-02-17,"Customer ID: UQ126
Customer Company: Hubbard-OneillSmart Home Installer
Customer Location: East Donaldview, United States
Product Info: Google Nest Smart Display Max (Category: Smart Display)
Manufacturer: Google Nest
Product Price: 1408.6
Rating: 1.4 stars
Review Date: 2026-02-17
Review Content: ""I am not satisfied with this Smart Display. It has slow response time, and it does not feel worth the money.""",88,Smart Display,Google Nest Smart Display Max,Hubbard-OneillSmart Home Installer
2232,64,DR567,4.7,2026-02-17,"Customer ID: DR567
Customer Company: Howe, Sandoval and MartinezHome Improvement Store
Customer Location: Kingmouth, United States
Product Info: Google Nest Smart Lock Pro (Category: Smart Lock)
Manufacturer: Google Nest
Product Price: 942.81
Rating: 4.7 stars
Review Date: 2026-02-17
Review Content: ""As a first-time smart home buyer, This Smart Lockhas been very reliable.However, the Google Assistant support feature makes it much more convenient.If I had to mention one downside, I wish it came with more accessories.I suggest comparing it with other options before buying.""",120,Smart Lock,Google Nest Smart Lock Pro,"Howe, Sandoval and MartinezHome Improvement Store"
2410,19,LV223,1.2,2026-02-17,"Customer ID: LV223
Customer Company: Hawkins PLCSecurity Service Provider
Customer Location: Isabellafort, United States
Product Info: Wyze Streaming Device Outdoor (Category: Streaming Device)
Manufacturer: Wyze
Product Price: 6992.04
Rating: 1.2 stars
Review Date: 2026-02-17
Review Content: ""I am not satisfied with this Streaming Device. It has limited compatibility, and it does not feel worth the money.""",83,Streaming Device,Wyze Streaming Device Outdoor,Hawkins PLCSecurity Service Provider
2567,72,ID078,2.0,2026-02-17,"Customer ID: ID078
Customer Company: English IncSecurity Service Provider
Customer Location: Murillostad, United States
Product Info: TP-Link Kasa Security System Standard (Category: Security System)
Manufacturer: TP-Link Kasa
Product Price: 9860.1
Rating: 2.0 stars
Review Date: 2026-02-17
Review Content: ""The issue with notification delays is very frustrating. It is not worth the price.""",82,Security System,TP-Link Kasa Security System Standard,English IncSecurity Service Provider
153,74,QC191,2.7,2026-02-17,"Customer ID: QC191
Customer Company: Mccormick-LevyReal Estate Company
Customer Location: South Sherry, United States
Product Info: Ecobee Smart TV Ultra (Category: Smart TV)
Manufacturer: Ecobee
Product Price: 1705.47
Rating: 2.7 stars
Review Date: 2026-02-17
Review Content: ""I am not satisfied with this Smart TV. It has higher-than-expected power usage, and it does not feel worth the money.""",90,Smart TV,Ecobee Smart TV Ultra,Mccormick-LevyReal Estate Company
1499,39,ER267,2.2,2026-02-17,"Customer ID: ER267
Customer Company: Hill, Gonzales and PerkinsOnline Marketplace Seller
Customer Location: East Emilymouth, United States
Product Info: Eufy Smart Plug Standard (Category: Smart Plug)
Manufacturer: Eufy
Product Price: 631.13
Rating: 2.2 stars
Review Date: 2026-02-17
Review Content: ""The issue with motion detection accuracy is very frustrating. It is not worth the price.""",81,Smart Plug,Eufy Smart Plug Standard,"Hill, Gonzales and PerkinsOnline Marketplace Seller"
2998,32,EO425,3.3,2026-02-17,"Customer ID: EO425
Customer Company: Fields-HarrisHome Automation Company
Customer Location: Johnnyhaven, United States
Product Info: LG Electronics Home Hub Ultra (Category: Home Hub)
Manufacturer: LG Electronics
Product Price: 8405.37
Rating: 3.3 stars
Review Date: 2026-02-17
Review Content: ""I must admit, This product LG Electronics Home Hub Ultrais fairly average.the easy setup is a nice touch.Another thing I liked is that one drawback is its slow customer support.You may want to consider similar products from other brands.""",110,Home Hub,LG Electronics Home Hub Ultra,Fields-HarrisHome Automation Company
3359,23,JO498,2.4,2026-02-17,"Customer ID: JO498
Customer Company: Davis-WoodwardOnline Marketplace Seller
Customer Location: South Eric, United States
Product Info: LG Electronics Smart Doorbell Plus (Category: Smart Doorbell)
Manufacturer: LG Electronics
Product Price: 6055.12
Rating: 2.4 stars
Review Date: 2026-02-17
Review Content: ""The issue with setup process is very frustrating. It is not worth the price.""",80,Smart Doorbell,LG Electronics Smart Doorbell Plus,Davis-WoodwardOnline Marketplace Seller
4710,75,GV152,4.6,2026-02-17,"Customer ID: GV152
Customer Company: Barnes LLCE-commerce Company
Customer Location: Port Denise, United States
Product Info: Belkin Wemo Smart Doorbell Standard (Category: Smart Doorbell)
Manufacturer: Belkin Wemo
Product Price: 4071.78
Rating: 4.6 stars
Review Date: 2026-02-17
Review Content: ""This is one of the best Smart Doorbell products I have used. It has stable Wi-Fi connection and offers great value.""",89,Smart Doorbell,Belkin Wemo Smart Doorbell Standard,Barnes LLCE-commerce Company
101,25,MU442,1.1,2026-02-16,"Customer ID: MU442
Customer Company: Ramirez, Rodriguez and AyalaReal Estate Company
Customer Location: Lake Stephanie, United States
Product Info: Samsung SmartThings Smart Camera Essential (Category: Smart Camera)
Manufacturer: Samsung SmartThings
Product Price: 1409.8
Rating: 1.1 stars
Review Date: 2026-02-16
Review Content: ""The issue with battery life is very frustrating. It is not worth the price.""",82,Smart Camera,Samsung SmartThings Smart Camera Essential,"Ramirez, Rodriguez and AyalaReal Estate Company"
401,72,TX494,2.8,2026-02-16,"Customer ID: TX494
Customer Company: Hill PLCProperty Management Company
Customer Location: North Monica, United States
Product Info: TP-Link Kasa Security System Standard (Category: Security System)
Manufacturer: TP-Link Kasa
Product Price: 9860.1
Rating: 2.8 stars
Review Date: 2026-02-16
Review Content: ""I would not recommend this Security System. It has short battery life, and I was disappointed.""",86,Security System,TP-Link Kasa Security System Standard,Hill PLCProperty Management Company
1215,96,XD471,3.6,2026-02-16,"Customer ID: XD471
Customer Company: Carter PLCSmart Home Installer
Customer Location: Danielton, United States
Product Info: Amazon Devices Smart Lighting Indoor (Category: Smart Lighting)
Manufacturer: Amazon Devices
Product Price: 1219.2
Rating: 3.6 stars
Review Date: 2026-02-16
Review Content: ""The quality of this Smart Lighting is acceptable. It has useful smart features, but the Wi-Fi connectivity could be better.""",87,Smart Lighting,Amazon Devices Smart Lighting Indoor,Carter PLCSmart Home Installer
2276,58,FR076,3.8,2026-02-16,"Customer ID: FR076
Customer Company: Brown-AlvarezConsumer Electronics Store
Customer Location: Port Michaelberg, United States
Product Info: Ecobee Smart Thermostat Indoor (Category: Smart Thermostat)
Manufacturer: Ecobee
Product Price: 250.07
Rating: 3.8 stars
Review Date: 2026-02-16
Review Content: ""As someone who uses smart home products often, This product Ecobee Smart Thermostat Indoormostly meets my expectations.when using it at home, the Wi-Fi connectivity feature worked fairly well.The best part is that its performance is only average for pet monitoring.I hope the manufacturer improves these issues.""",119,Smart Thermostat,Ecobee Smart Thermostat Indoor,Brown-AlvarezConsumer Electronics Store
2421,23,RG949,1.3,2026-02-16,"Customer ID: RG949
Customer Company: Lynch-WatsonSmall Business
Customer Location: West Justinburgh, United States
Product Info: LG Electronics Smart Doorbell Plus (Category: Smart Doorbell)
Manufacturer: LG Electronics
Product Price: 6055.12
Rating: 1.3 stars
Review Date: 2026-02-16
Review Content: ""The issue with motion detection accuracy is very frustrating. It is not worth the price.""",80,Smart Doorbell,LG Electronics Smart Doorbell Plus,Lynch-WatsonSmall Business
3384,62,CM221,3.8,2026-02-16,"Customer ID: CM221
Customer Company: Rush PLCReal Estate Company
Customer Location: North Darlene, United States
Product Info: Belkin Wemo Smart TV Pro (Category: Smart TV)
Manufacturer: Belkin Wemo
Product Price: 5158.06
Rating: 3.8 stars
Review Date: 2026-02-16
Review Content: ""To be honest, This product Belkin Wemo Smart TV Prois fairly average.One thing I liked is its long battery life.Unfortunately, some minor problems became noticeable after extended use.I hope the next version is better.""",106,Smart TV,Belkin Wemo Smart TV Pro,Rush PLCReal Estate Company
3580,38,NB019,1.4,2026-02-16,"Customer ID: NB019
Customer Company: Gray IncSecurity Service Provider
Customer Location: West Wendystad, United States
Product Info: GE Appliances Smart Display Ultra (Category: Smart Display)
Manufacturer: GE Appliances
Product Price: 9404.71
Rating: 1.4 stars
Review Date: 2026-02-16
Review Content: ""It stopped working after one week of use. It has poor app experience, and customer support was slow.""",84,Smart Display,GE Appliances Smart Display Ultra,Gray IncSecurity Service Provider
3604,79,UQ126,2.1,2026-02-16,"Customer ID: UQ126
Customer Company: Hubbard-OneillSmart Home Installer
Customer Location: East Donaldview, United States
Product Info: Ring Smart Camera Premium (Category: Smart Camera)
Manufacturer: Ring
Product Price: 8967.91
Rating: 2.1 stars
Review Date: 2026-02-16
Review Content: ""I would not recommend this Smart Camera. It has limited compatibility, and I was disappointed.""",80,Smart Camera,Ring Smart Camera Premium,Hubbard-OneillSmart Home Installer
4264,47,MW797,4.8,2026-02-16,"Customer ID: MW797
Customer Company: Gordon LLCE-commerce Company
Customer Location: Port Caitlynton, United States
Product Info: Arlo Smart Camera Mini (Category: Smart Camera)
Manufacturer: Arlo
Product Price: 8057.51
Rating: 4.8 stars
Review Date: 2026-02-16
Review Content: ""It works very well during when monitoring pets, especially because of its easy setup.""",78,Smart Camera,Arlo Smart Camera Mini,Gordon LLCE-commerce Company
4433,60,ID078,1.3,2026-02-16,"Customer ID: ID078
Customer Company: English IncSecurity Service Provider
Customer Location: Murillostad, United States
Product Info: Wyze Smart Doorbell Essential (Category: Smart Doorbell)
Manufacturer: Wyze
Product Price: 4787.81
Rating: 1.3 stars
Review Date: 2026-02-16
Review Content: ""As a first-time smart home buyer, This Smart Doorbellhas noticeable defects.The main issue is its slow customer support.""",84,Smart Doorbell,Wyze Smart Doorbell Essential,English IncSecurity Service Provider
3100,35,ID078,3.3,2026-02-15,"Customer ID: ID078
Customer Company: English IncSecurity Service Provider
Customer Location: Murillostad, United States
Product Info: TP-Link Kasa Air Purifier Max (Category: Air Purifier)
Manufacturer: TP-Link Kasa
Product Price: 5418.72
Rating: 3.3 stars
Review Date: 2026-02-15
Review Content: ""The quality of this Air Purifier is acceptable. It has reliable performance, but the Wi-Fi connectivity could be better.""",90,Air Purifier,TP-Link Kasa Air Purifier Max,English IncSecurity Service Provider
4049,14,QN420,3.1,2026-02-15,"Customer ID: QN420
Customer Company: Ellis-WilkinsHome Automation Company
Customer Location: Bruceborough, United States
Product Info: LG Electronics Smart Lock Indoor (Category: Smart Lock)
Manufacturer: LG Electronics
Product Price: 2229.81
Rating: 3.1 stars
Review Date: 2026-02-15
Review Content: ""Overall, it is decent. It has reliable performance, but there is still room for improvement.""",82,Smart Lock,LG Electronics Smart Lock Indoor,Ellis-WilkinsHome Automation Company
36,64,DV187,2.6,2026-02-15,"Customer ID: DV187
Customer Company: Garcia-MorganTechnology Startup
Customer Location: Patrickville, United States
Product Info: Google Nest Smart Lock Pro (Category: Smart Lock)
Manufacturer: Google Nest
Product Price: 942.81
Rating: 2.6 stars
Review Date: 2026-02-15
Review Content: ""I am not satisfied with this Smart Lock. It has confusing setup process, and it does not feel worth the money.""",86,Smart Lock,Google Nest Smart Lock Pro,Garcia-MorganTechnology Startup
536,22,HY451,1.5,2026-02-15,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Google Nest Smart TV Pro (Category: Smart TV)
Manufacturer: Google Nest
Product Price: 4090.62
Rating: 1.5 stars
Review Date: 2026-02-15
Review Content: ""It stopped working after one week of use. It has average audio quality, and customer support was slow.""",83,Smart TV,Google Nest Smart TV Pro,Bradshaw PLCSmart Home Installer
554,65,JI223,2.7,2026-02-15,"Customer ID: JI223
Customer Company: Garner, Wright and ShawSmart Home Installer
Customer Location: Kellyborough, United States
Product Info: Honeywell Home Smart Camera Mini (Category: Smart Camera)
Manufacturer: Honeywell Home
Product Price: 4384.84
Rating: 2.7 stars
Review Date: 2026-02-15
Review Content: ""I am not satisfied with this Smart Camera. It has short battery life, and it does not feel worth the money.""",89,Smart Camera,Honeywell Home Smart Camera Mini,"Garner, Wright and ShawSmart Home Installer"
725,41,TZ806,2.8,2026-02-15,"Customer ID: TZ806
Customer Company: Thompson LtdSmall Business
Customer Location: Jasonfurt, United States
Product Info: Wyze Home Hub Outdoor (Category: Home Hub)
Manufacturer: Wyze
Product Price: 3814.35
Rating: 2.8 stars
Review Date: 2026-02-15
Review Content: ""I would not recommend this Home Hub. It has difficult installation, and I was disappointed.""",77,Home Hub,Wyze Home Hub Outdoor,Thompson LtdSmall Business
1427,13,DY566,2.1,2026-02-15,"Customer ID: DY566
Customer Company: Cruz-BlairRetail Company
Customer Location: New Kenneth, United States
Product Info: Google Nest Smart Lighting Plus (Category: Smart Lighting)
Manufacturer: Google Nest
Product Price: 9132.54
Rating: 2.1 stars
Review Date: 2026-02-15
Review Content: ""Based on my experience, This Smart Lightingis very disappointing.The main issue is its slow response time.This purchase was disappointing.""",88,Smart Lighting,Google Nest Smart Lighting Plus,Cruz-BlairRetail Company
843,74,EO425,4.1,2026-02-14,"Customer ID: EO425
Customer Company: Fields-HarrisHome Automation Company
Customer Location: Johnnyhaven, United States
Product Info: Ecobee Smart TV Ultra (Category: Smart TV)
Manufacturer: Ecobee
Product Price: 1705.47
Rating: 4.1 stars
Review Date: 2026-02-14
Review Content: ""This Smart TV works really well and has clear video quality. Overall, I am very happy with it.""",82,Smart TV,Ecobee Smart TV Ultra,Fields-HarrisHome Automation Company
1449,22,HF081,1.1,2026-02-14,"Customer ID: HF081
Customer Company: Owens-JenkinsConsumer Electronics Store
Customer Location: West Jenniferborough, United States
Product Info: Google Nest Smart TV Pro (Category: Smart TV)
Manufacturer: Google Nest
Product Price: 4090.62
Rating: 1.1 stars
Review Date: 2026-02-14
Review Content: ""As a first-time smart home buyer, This Smart TVdid not meet my expectations at all.It did not work properly during when monitoring pets.""",93,Smart TV,Google Nest Smart TV Pro,Owens-JenkinsConsumer Electronics Store
3476,80,PK065,4.2,2026-02-14,"Customer ID: PK065
Customer Company: Lee, Stevens and SweeneyIT Services Company
Customer Location: New Robert, United States
Product Info: Ring Streaming Device Mini (Category: Streaming Device)
Manufacturer: Ring
Product Price: 8109.91
Rating: 4.2 stars
Review Date: 2026-02-14
Review Content: ""This Streaming Device works really well and has reliable performance. Overall, I am very happy with it.""",84,Streaming Device,Ring Streaming Device Mini,"Lee, Stevens and SweeneyIT Services Company"
3590,14,MX294,3.5,2026-02-14,"Customer ID: MX294
Customer Company: Tyler-AllenRetail Company
Customer Location: Port Samantha, United States
Product Info: LG Electronics Smart Lock Indoor (Category: Smart Lock)
Manufacturer: LG Electronics
Product Price: 2229.81
Rating: 3.5 stars
Review Date: 2026-02-14
Review Content: ""To be honest, This product LG Electronics Smart Lock Indoorhas acceptable quality.the experience during when I am away from home was acceptable.It is also worth mentioning that some minor problems became noticeable after extended use.You get what you pay for.""",111,Smart Lock,LG Electronics Smart Lock Indoor,Tyler-AllenRetail Company
3955,54,KT263,1.9,2026-02-14,"Customer ID: KT263
Customer Company: Jones-WilliamsIT Services Company
Customer Location: Benjaminburgh, United States
Product Info: Ecobee Home Hub Outdoor (Category: Home Hub)
Manufacturer: Ecobee
Product Price: 5078.09
Rating: 1.9 stars
Review Date: 2026-02-14
Review Content: ""This product has serious issues. It has confusing setup process, and I have already requested a return.""",81,Home Hub,Ecobee Home Hub Outdoor,Jones-WilliamsIT Services Company
4323,70,LV223,2.4,2026-02-14,"Customer ID: LV223
Customer Company: Hawkins PLCSecurity Service Provider
Customer Location: Isabellafort, United States
Product Info: Honeywell Home Smart Plug Essential (Category: Smart Plug)
Manufacturer: Honeywell Home
Product Price: 3676.21
Rating: 2.4 stars
Review Date: 2026-02-14
Review Content: ""The issue with Wi-Fi connectivity is very frustrating. It is not worth the price.""",80,Smart Plug,Honeywell Home Smart Plug Essential,Hawkins PLCSecurity Service Provider
4345,71,FN752,3.6,2026-02-14,"Customer ID: FN752
Customer Company: James PLCRetail Company
Customer Location: Debrashire, United States
Product Info: Apple Home Smart Display Premium (Category: Smart Display)
Manufacturer: Apple Home
Product Price: 8350.43
Rating: 3.6 stars
Review Date: 2026-02-14
Review Content: ""This Smart Display is okay for the price. It has clear video quality, but I noticed some issues with setup process.""",85,Smart Display,Apple Home Smart Display Premium,James PLCRetail Company
3369,92,EG092,3.0,2026-02-13,"Customer ID: EG092
Customer Company: Carter, Weber and JenkinsFacility Management Company
Customer Location: West Brianton, United States
Product Info: TP-Link Kasa Smart Speaker Outdoor (Category: Smart Speaker)
Manufacturer: TP-Link Kasa
Product Price: 1248.27
Rating: 3.0 stars
Review Date: 2026-02-13
Review Content: ""Honestly, This Smart Speakeris neither great nor terrible.the experience during while traveling was acceptable.What I liked most is that I noticed some issues with app stability.I would recommend it to anyone looking for a smart home device.""",115,Smart Speaker,TP-Link Kasa Smart Speaker Outdoor,"Carter, Weber and JenkinsFacility Management Company"
3452,49,PU637,1.6,2026-02-13,"Customer ID: PU637
Customer Company: Fox and SonsTechnology Startup
Customer Location: North Jenniferfort, United States
Product Info: GE Appliances Smart Speaker Standard (Category: Smart Speaker)
Manufacturer: GE Appliances
Product Price: 7367.78
Rating: 1.6 stars
Review Date: 2026-02-13
Review Content: ""I am not satisfied with this Smart Speaker. It has higher-than-expected power usage, and it does not feel worth the money.""",91,Smart Speaker,GE Appliances Smart Speaker Standard,Fox and SonsTechnology Startup
703,11,CB552,2.6,2026-02-13,"Customer ID: CB552
Customer Company: Hendricks IncOnline Marketplace Seller
Customer Location: Lake Ashley, United States
Product Info: Samsung SmartThings Smart Thermostat Pro (Category: Smart Thermostat)
Manufacturer: Samsung SmartThings
Product Price: 1654.62
Rating: 2.6 stars
Review Date: 2026-02-13
Review Content: ""It stopped working after one week of use. It has unstable Wi-Fi connection, and customer support was slow.""",86,Smart Thermostat,Samsung SmartThings Smart Thermostat Pro,Hendricks IncOnline Marketplace Seller
747,38,BN567,1.6,2026-02-13,"Customer ID: BN567
Customer Company: Garcia-RichardHome Improvement Store
Customer Location: North Jeremy, United States
Product Info: GE Appliances Smart Display Ultra (Category: Smart Display)
Manufacturer: GE Appliances
Product Price: 9404.71
Rating: 1.6 stars
Review Date: 2026-02-13
Review Content: ""After purchasing it, This product GE Appliances Smart Display Ultrais very disappointing.The main issue is its slow response time.I probably would not buy from this brand again.""",97,Smart Display,GE Appliances Smart Display Ultra,Garcia-RichardHome Improvement Store
1081,3,UQ126,3.1,2026-02-13,"Customer ID: UQ126
Customer Company: Hubbard-OneillSmart Home Installer
Customer Location: East Donaldview, United States
Product Info: Arlo Smart Sensor Indoor (Category: Smart Sensor)
Manufacturer: Arlo
Product Price: 3454.07
Rating: 3.1 stars
Review Date: 2026-02-13
Review Content: ""This Smart Sensor is okay for the price. It has reliable performance, but I noticed some issues with customer support.""",85,Smart Sensor,Arlo Smart Sensor Indoor,Hubbard-OneillSmart Home Installer
4512,10,OI217,4.3,2026-02-13,"Customer ID: OI217
Customer Company: Scott, Harris and JeffersonSmall Business
Customer Location: Loganhaven, United States
Product Info: Apple Home Smart TV Premium (Category: Smart TV)
Manufacturer: Apple Home
Product Price: 2854.51
Rating: 4.3 stars
Review Date: 2026-02-13
Review Content: ""I must admit, This product Apple Home Smart TV Premiumis a solid choice for everyday use.Unfortunately, it works very well during when monitoring pets.It is much better than the product I used before.If I had to mention one downside, the price is a little higher than expected.It is worth buying.""",126,Smart TV,Apple Home Smart TV Premium,"Scott, Harris and JeffersonSmall Business"
4496,53,HY451,1.1,2026-02-12,"Customer ID: HY451
Customer Company: Bradshaw PLCSmart Home Installer
Customer Location: Coleside, United States
Product Info: Google Nest Smart Display Standard (Category: Smart Display)
Manufacturer: Google Nest
Product Price: 6853.93
Rating: 1.1 stars
Review Date: 2026-02-12
Review Content: ""After a few weeks of use, This Smart Displaydoes not feel worth the price.The main issue is its higher-than-expected power usage.The only positive thing I can say is that the packaging was good.This purchase was disappointing.""",110,Smart Display,Google Nest Smart Display Standard,Bradshaw PLCSmart Home Installer
105,1,WT163,4.5,2026-02-12,"Customer ID: WT163
Customer Company: Baker IncOnline Marketplace Seller
Customer Location: Carolynburgh, United States
Product Info: Philips Hue Smart Lock Max (Category: Smart Lock)
Manufacturer: Philips Hue
Product Price: 5672.5
Rating: 4.5 stars
Review Date: 2026-02-12
Review Content: ""I have to say, This Smart Lockexceeded my expectations.Unfortunately, the multi-user access feature makes it much more convenient.If I had to mention one downside, the instructions could be clearer.Overall, I am very satisfied with it.""",110,Smart Lock,Philips Hue Smart Lock Max,Baker IncOnline Marketplace Seller
2997,9,DR567,1.1,2026-02-12,"Customer ID: DR567
Customer Company: Howe, Sandoval and MartinezHome Improvement Store
Customer Location: Kingmouth, United States
Product Info: Philips Hue Streaming Device Essential (Category: Streaming Device)
Manufacturer: Philips Hue
Product Price: 9286.38
Rating: 1.1 stars
Review Date: 2026-02-12
Review Content: ""After using it for a while, This Streaming Devicehas poor build quality.Within a week of use, it started having connection issues.I probably would not buy from this brand again.""",101,Streaming Device,Philips Hue Streaming Device Essential,"Howe, Sandoval and MartinezHome Improvement Store"
3569,34,TF836,2.8,2026-02-12,"Customer ID: TF836
Customer Company: Becker LtdConsumer Electronics Store
Customer Location: South Nataliemouth, United States
Product Info: Arlo Smart TV Plus (Category: Smart TV)
Manufacturer: Arlo
Product Price: 2893.75
Rating: 2.8 stars
Review Date: 2026-02-12
Review Content: ""It stopped working after one week of use. It has poor app experience, and customer support was slow.""",82,Smart TV,Arlo Smart TV Plus,Becker LtdConsumer Electronics Store
4291,69,PK065,2.0,2026-02-12,"Customer ID: PK065
Customer Company: Lee, Stevens and SweeneyIT Services Company
Customer Location: New Robert, United States
Product Info: Honeywell Home Air Purifier Indoor (Category: Air Purifier)
Manufacturer: Honeywell Home
Product Price: 1967.39
Rating: 2.0 stars
Review Date: 2026-02-12
Review Content: ""The issue with notification delays is very frustrating. It is not worth the price.""",82,Air Purifier,Honeywell Home Air Purifier Indoor,"Lee, Stevens and SweeneyIT Services Company"
4382,36,KE304,1.4,2026-02-12,"Customer ID: KE304
Customer Company: Adams-RayRetail Company
Customer Location: North Elizabeth, United States
Product Info: Arlo Robot Vacuum Mini (Category: Robot Vacuum)
Manufacturer: Arlo
Product Price: 275.83
Rating: 1.4 stars
Review Date: 2026-02-12
Review Content: ""After purchasing it, This Robot Vacuumhas been frustrating to use.The problem with motion detection accuracy is very frustrating.This purchase was disappointing.""",88,Robot Vacuum,Arlo Robot Vacuum Mini,Adams-RayRetail Company
4426,62,LV223,1.7,2026-02-12,"Customer ID: LV223
Customer Company: Hawkins PLCSecurity Service Provider
Customer Location: Isabellafort, United States
Product Info: Belkin Wemo Smart TV Pro (Category: Smart TV)
Manufacturer: Belkin Wemo
Product Price: 5158.06
Rating: 1.7 stars
Review Date: 2026-02-12
Review Content: ""This product has serious issues. It has unclear instructions, and I have already requested a return.""",81,Smart TV,Belkin Wemo Smart TV Pro,Hawkins PLCSecurity Service Provider
1675,43,QO801,2.2,2026-02-12,"Customer ID: QO801
Customer Company: Miller, Brock and SuttonProperty Management Company
Customer Location: Port Shelby, United States
Product Info: Belkin Wemo Smart Display Standard (Category: Smart Display)
Manufacturer: Belkin Wemo
Product Price: 2808.17
Rating: 2.2 stars
Review Date: 2026-02-12
Review Content: ""This product has serious issues. It has high price, and I have already requested a return.""",85,Smart Display,Belkin Wemo Smart Display Standard,"Miller, Brock and SuttonProperty Management Company"
2524,32,UA828,4.8,2026-02-11,"Customer ID: UA828
Customer Company: Castillo PLCHome Improvement Store
Customer Location: West Scott, United States
Product Info: LG Electronics Home Hub Ultra (Category: Home Hub)
Manufacturer: LG Electronics
Product Price: 8405.37
Rating: 4.8 stars
Review Date: 2026-02-11
Review Content: ""As someone who uses smart home products often, This Home Hubis definitely worth recommending.It is worth buying.""",84,Home Hub,LG Electronics Home Hub Ultra,Castillo PLCHome Improvement Store
2608,51,ZA627,3.6,2026-02-11,"Customer ID: ZA627
Customer Company: Gray-HansenRetail Company
Customer Location: West Kevin, United States
Product Info: Google Nest Smart Thermostat Outdoor (Category: Smart Thermostat)
Manufacturer: Google Nest
Product Price: 1758.72
Rating: 3.6 stars
Review Date: 2026-02-11
Review Content: ""Overall, it is decent. It has modern design, but there is still room for improvement.""",82,Smart Thermostat,Google Nest Smart Thermostat Outdoor,Gray-HansenRetail Company
