OrderID,ProductID,UnitPrice,Quantity,Discount,ProductName,QuantityPerUnit
258,43,2805.49,4,0.05,Belkin Wemo Smart Display Standard,1 set per box
258,56,8317.11,7,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
258,72,9785.04,9,0.05,TP-Link Kasa Security System Standard,6-pack
258,79,9091.15,19,0.15,Ring Smart Camera Premium,1 set per box
259,11,1688.06,4,0.1,Samsung SmartThings Smart Thermostat Pro,1 bundle
259,54,4941.69,20,0.0,Ecobee Home Hub Outdoor,1 replacement unit
259,75,4212.06,13,0.1,Belkin Wemo Smart Doorbell Standard,1 starter kit
260,52,8957.26,3,0.05,Wyze Smart Display Ultra,1 unit per box
260,55,378.84,11,0.0,Honeywell Home Smart Speaker Plus,1 unit per box
260,72,9584.64,15,0.2,TP-Link Kasa Security System Standard,6-pack
261,3,3550.59,7,0.0,Arlo Smart Sensor Indoor,1 bundle
261,82,4752.27,10,0.2,Apple Home Smart Doorbell Essential,2 units per pack
262,68,5364.57,11,0.2,Arlo Smart Speaker Premium,1 starter kit
262,70,3778.65,18,0.0,Honeywell Home Smart Plug Essential,1 unit per box
262,82,4878.21,20,0.15,Apple Home Smart Doorbell Essential,2 units per pack
262,89,4057.24,16,0.0,Ring Home Hub Pro,1 starter kit
262,92,1264.29,5,0.0,TP-Link Kasa Smart Speaker Outdoor,3-pack
263,36,274.54,14,0.15,Arlo Robot Vacuum Mini,1 replacement unit
263,66,1979.22,12,0.0,Apple Home Smart Display Max,2 units per pack
264,41,3707.07,4,0.0,Wyze Home Hub Outdoor,4-pack
264,42,9313.63,4,0.05,Google Nest Smart Doorbell Essential,6-pack
264,43,2941.65,4,0.15,Belkin Wemo Smart Display Standard,1 set per box
264,71,8396.39,11,0.05,Apple Home Smart Display Premium,4-pack
265,13,9296.15,16,0.05,Google Nest Smart Lighting Plus,1 set per box
265,50,5057.49,12,0.0,Belkin Wemo Smart Doorbell Mini,1 bundle
265,62,4980.93,1,0.05,Belkin Wemo Smart TV Pro,1 unit per box
265,74,1642.83,9,0.15,Ecobee Smart TV Ultra,6-pack
266,11,1616.94,6,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
266,76,9139.06,14,0.0,Arlo Smart Lighting Outdoor,1 starter kit
267,30,8676.46,5,0.1,GE Appliances Smart Lock Standard,1 replacement unit
267,69,2004.47,7,0.05,Honeywell Home Air Purifier Indoor,1 bundle
267,71,8001.07,11,0.2,Apple Home Smart Display Premium,4-pack
267,94,9294.36,3,0.1,GE Appliances Robot Vacuum Standard,1 unit per box
268,4,3606.1,19,0.1,Ecobee Home Hub Max,6-pack
268,6,263.07,10,0.15,GE Appliances Smart Plug Essential,1 bundle
268,14,2240.15,17,0.0,LG Electronics Smart Lock Indoor,1 starter kit
269,9,9659.69,1,0.0,Philips Hue Streaming Device Essential,6-pack
269,14,2315.46,20,0.05,LG Electronics Smart Lock Indoor,1 starter kit
269,53,6803.01,13,0.2,Google Nest Smart Display Standard,1 device with accessories
269,71,8366.4,8,0.1,Apple Home Smart Display Premium,4-pack
269,82,4702.36,14,0.0,Apple Home Smart Doorbell Essential,2 units per pack
270,38,9095.2,4,0.15,GE Appliances Smart Display Ultra,3-pack
271,7,6753.54,16,0.15,Apple Home Smart Doorbell Outdoor,1 device with accessories
271,11,1595.33,12,0.15,Samsung SmartThings Smart Thermostat Pro,1 bundle
271,27,9478.85,12,0.15,Belkin Wemo Smart Speaker Outdoor,1 bundle
271,75,4144.39,7,0.05,Belkin Wemo Smart Doorbell Standard,1 starter kit
271,80,7867.14,11,0.0,Ring Streaming Device Mini,1 device with accessories
272,86,5095.15,8,0.2,Ring Security System Premium,1 replacement unit
273,1,5463.58,12,0.05,Philips Hue Smart Lock Max,1 device with accessories
273,5,4497.77,5,0.0,TP-Link Kasa Smart Lighting Mini,1 bundle
273,37,3100.22,13,0.0,Google Nest Smart Lighting Mini,1 set per box
273,47,7979.94,7,0.05,Arlo Smart Camera Mini,1 bundle
274,10,2827.09,2,0.05,Apple Home Smart TV Premium,1 starter kit
275,3,3503.44,15,0.05,Arlo Smart Sensor Indoor,1 bundle
275,22,4109.39,14,0.2,Google Nest Smart TV Pro,3-pack
275,40,3640.78,2,0.15,TP-Link Kasa Smart Speaker Pro,4-pack
275,49,7620.54,3,0.1,GE Appliances Smart Speaker Standard,1 unit per box
275,80,7864.34,1,0.15,Ring Streaming Device Mini,1 device with accessories
276,85,9630.64,16,0.2,Wyze Smart Thermostat Max,3-pack
276,98,1714.0,11,0.1,Ring Smart Plug Indoor,4-pack
277,60,4910.41,2,0.05,Wyze Smart Doorbell Essential,4-pack
278,12,1739.61,15,0.05,Honeywell Home Home Hub Indoor,1 replacement unit
279,11,1638.53,2,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
279,25,1470.92,10,0.1,Samsung SmartThings Smart Camera Essential,1 device with accessories
279,71,8114.73,19,0.15,Apple Home Smart Display Premium,4-pack
279,96,1261.41,5,0.2,Amazon Devices Smart Lighting Indoor,6-pack
280,15,2723.06,9,0.2,Eufy Smart Speaker Essential,4-pack
280,26,4865.0,6,0.1,Philips Hue Air Purifier Plus,6-pack
280,90,5413.91,18,0.2,Wyze Smart Speaker Essential,1 replacement unit
280,93,6542.51,3,0.0,GE Appliances Smart Display Max,1 bundle
281,66,1830.87,20,0.0,Apple Home Smart Display Max,2 units per pack
281,80,8391.61,14,0.2,Ring Streaming Device Mini,1 device with accessories
281,99,1007.89,10,0.15,Ecobee Home Hub Ultra,1 device with accessories
282,18,5962.24,8,0.1,Arlo Smart Lock Ultra,1 replacement unit
282,48,7937.32,1,0.0,Samsung SmartThings Air Purifier Indoor,1 device with accessories
282,86,5444.13,10,0.2,Ring Security System Premium,1 replacement unit
282,96,1185.57,20,0.1,Amazon Devices Smart Lighting Indoor,6-pack
282,98,1669.35,4,0.2,Ring Smart Plug Indoor,4-pack
283,18,5568.36,18,0.05,Arlo Smart Lock Ultra,1 replacement unit
283,25,1469.93,10,0.1,Samsung SmartThings Smart Camera Essential,1 device with accessories
283,65,4529.21,15,0.2,Honeywell Home Smart Camera Mini,1 device with accessories
283,67,5200.83,2,0.2,Arlo Smart Doorbell Plus,1 starter kit
284,2,883.64,10,0.15,Samsung SmartThings Smart Sensor Plus,1 set per box
284,42,9294.45,4,0.2,Google Nest Smart Doorbell Essential,6-pack
284,49,7168.16,16,0.15,GE Appliances Smart Speaker Standard,1 unit per box
284,87,4074.93,16,0.05,Ring Smart Speaker Plus,2 units per pack
284,89,4255.69,14,0.05,Ring Home Hub Pro,1 starter kit
285,33,215.92,17,0.05,Arlo Smart Thermostat Max,1 unit per box
285,70,3845.33,6,0.1,Honeywell Home Smart Plug Essential,1 unit per box
285,73,4392.34,13,0.2,Arlo Smart Camera Ultra,1 starter kit
285,75,4087.15,1,0.15,Belkin Wemo Smart Doorbell Standard,1 starter kit
286,34,2759.64,20,0.05,Arlo Smart TV Plus,1 starter kit
286,53,7034.72,7,0.0,Google Nest Smart Display Standard,1 device with accessories
286,79,9338.82,4,0.15,Ring Smart Camera Premium,1 set per box
286,97,1587.7,11,0.1,Eufy Smart Thermostat Ultra,4-pack
286,99,922.41,4,0.15,Ecobee Home Hub Ultra,1 device with accessories
287,4,3696.33,16,0.1,Ecobee Home Hub Max,6-pack
287,42,9343.99,13,0.15,Google Nest Smart Doorbell Essential,6-pack
287,44,4466.14,7,0.1,Honeywell Home Smart Thermostat Outdoor,2 units per pack
287,79,9060.16,2,0.15,Ring Smart Camera Premium,1 set per box
287,92,1214.26,13,0.0,TP-Link Kasa Smart Speaker Outdoor,3-pack
288,29,504.08,15,0.05,Honeywell Home Security System Pro,1 starter kit
289,65,4306.0,16,0.2,Honeywell Home Smart Camera Mini,1 device with accessories
289,86,5264.89,15,0.15,Ring Security System Premium,1 replacement unit
289,96,1236.37,12,0.2,Amazon Devices Smart Lighting Indoor,6-pack
290,44,4375.9,10,0.1,Honeywell Home Smart Thermostat Outdoor,2 units per pack
290,59,6764.15,20,0.15,Ring Smart Plug Pro,1 bundle
290,87,3917.32,11,0.1,Ring Smart Speaker Plus,2 units per pack
290,92,1270.42,16,0.1,TP-Link Kasa Smart Speaker Outdoor,3-pack
291,40,3698.72,8,0.1,TP-Link Kasa Smart Speaker Pro,4-pack
292,11,1735.5,9,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
292,73,4505.78,1,0.0,Arlo Smart Camera Ultra,1 starter kit
292,89,4177.68,10,0.0,Ring Home Hub Pro,1 starter kit
293,15,2779.68,2,0.2,Eufy Smart Speaker Essential,4-pack
293,37,3003.77,1,0.05,Google Nest Smart Lighting Mini,1 set per box
294,15,2755.66,5,0.2,Eufy Smart Speaker Essential,4-pack
294,60,5000.41,8,0.05,Wyze Smart Doorbell Essential,4-pack
294,61,8870.45,3,0.0,Ecobee Smart Display Pro,1 unit per box
294,91,6720.66,2,0.15,Ring Smart Lighting Premium,3-pack
295,6,251.34,13,0.1,GE Appliances Smart Plug Essential,1 bundle
295,66,1797.01,7,0.15,Apple Home Smart Display Max,2 units per pack
295,91,6367.05,4,0.15,Ring Smart Lighting Premium,3-pack
296,36,280.42,19,0.0,Arlo Robot Vacuum Mini,1 replacement unit
296,92,1274.64,11,0.15,TP-Link Kasa Smart Speaker Outdoor,3-pack
296,94,9553.51,14,0.2,GE Appliances Robot Vacuum Standard,1 unit per box
297,33,216.23,4,0.1,Arlo Smart Thermostat Max,1 unit per box
298,39,613.01,17,0.2,Eufy Smart Plug Standard,1 replacement unit
298,42,9873.17,15,0.2,Google Nest Smart Doorbell Essential,6-pack
298,52,9075.88,15,0.0,Wyze Smart Display Ultra,1 unit per box
298,54,4914.58,18,0.1,Ecobee Home Hub Outdoor,1 replacement unit
298,75,4225.65,10,0.1,Belkin Wemo Smart Doorbell Standard,1 starter kit
299,27,10230.34,9,0.2,Belkin Wemo Smart Speaker Outdoor,1 bundle
299,81,2072.21,1,0.05,Amazon Devices Air Purifier Outdoor,1 bundle
299,97,1707.23,16,0.05,Eufy Smart Thermostat Ultra,4-pack
300,22,3971.39,9,0.2,Google Nest Smart TV Pro,3-pack
300,53,6831.48,18,0.15,Google Nest Smart Display Standard,1 device with accessories
300,60,4961.73,17,0.15,Wyze Smart Doorbell Essential,4-pack
301,99,945.75,6,0.15,Ecobee Home Hub Ultra,1 device with accessories
302,10,2967.88,10,0.05,Apple Home Smart TV Premium,1 starter kit
302,18,5544.38,1,0.2,Arlo Smart Lock Ultra,1 replacement unit
302,27,9770.31,5,0.2,Belkin Wemo Smart Speaker Outdoor,1 bundle
302,29,535.84,20,0.2,Honeywell Home Security System Pro,1 starter kit
303,11,1594.1,14,0.0,Samsung SmartThings Smart Thermostat Pro,1 bundle
303,30,8582.11,18,0.15,GE Appliances Smart Lock Standard,1 replacement unit
303,34,2915.28,11,0.15,Arlo Smart TV Plus,1 starter kit
303,82,4518.23,12,0.15,Apple Home Smart Doorbell Essential,2 units per pack
303,99,932.56,1,0.0,Ecobee Home Hub Ultra,1 device with accessories
304,3,3379.4,15,0.05,Arlo Smart Sensor Indoor,1 bundle
304,38,9627.6,6,0.15,GE Appliances Smart Display Ultra,3-pack
304,80,7901.49,5,0.2,Ring Streaming Device Mini,1 device with accessories
305,2,878.69,7,0.1,Samsung SmartThings Smart Sensor Plus,1 set per box
305,23,6211.05,8,0.15,LG Electronics Smart Doorbell Plus,2 units per pack
305,94,9217.32,8,0.0,GE Appliances Robot Vacuum Standard,1 unit per box
306,18,5664.67,13,0.1,Arlo Smart Lock Ultra,1 replacement unit
306,60,4760.69,20,0.05,Wyze Smart Doorbell Essential,4-pack
306,61,9005.47,5,0.05,Ecobee Smart Display Pro,1 unit per box
307,95,1463.58,8,0.1,Google Nest Smart Display Max,1 unit per box
308,37,2988.05,7,0.1,Google Nest Smart Lighting Mini,1 set per box
308,44,4484.38,10,0.15,Honeywell Home Smart Thermostat Outdoor,2 units per pack
309,8,3241.45,16,0.0,Arlo Smart Display Max,6-pack
309,46,6168.95,19,0.1,Ring Smart Lock Ultra,4-pack
309,74,1717.05,18,0.0,Ecobee Smart TV Ultra,6-pack
309,79,9212.02,1,0.05,Ring Smart Camera Premium,1 set per box
310,42,9753.66,14,0.1,Google Nest Smart Doorbell Essential,6-pack
310,70,3761.85,19,0.2,Honeywell Home Smart Plug Essential,1 unit per box
310,88,5483.82,1,0.2,Samsung SmartThings Smart TV Ultra,1 device with accessories
311,48,7652.12,14,0.1,Samsung SmartThings Air Purifier Indoor,1 device with accessories
311,57,728.67,14,0.05,Eufy Smart Plug Pro,2 units per pack
311,70,3811.28,3,0.0,Honeywell Home Smart Plug Essential,1 unit per box
311,86,5373.87,20,0.05,Ring Security System Premium,1 replacement unit
312,13,9072.98,9,0.2,Google Nest Smart Lighting Plus,1 set per box
312,49,7572.78,15,0.05,GE Appliances Smart Speaker Standard,1 unit per box
312,72,9411.18,6,0.2,TP-Link Kasa Security System Standard,6-pack
312,75,4023.48,18,0.2,Belkin Wemo Smart Doorbell Standard,1 starter kit
312,83,9524.73,6,0.0,GE Appliances Streaming Device Indoor,3-pack
313,1,5919.22,1,0.2,Philips Hue Smart Lock Max,1 device with accessories
314,27,10010.06,15,0.0,Belkin Wemo Smart Speaker Outdoor,1 bundle
314,47,7785.15,6,0.05,Arlo Smart Camera Mini,1 bundle
314,59,6939.71,9,0.05,Ring Smart Plug Pro,1 bundle
314,68,5037.31,4,0.15,Arlo Smart Speaker Premium,1 starter kit
315,17,1045.49,14,0.2,Honeywell Home Streaming Device Premium,1 bundle
315,44,4560.23,3,0.0,Honeywell Home Smart Thermostat Outdoor,2 units per pack
315,77,199.98,11,0.1,Ring Smart Speaker Plus,1 unit per box
315,83,9768.23,1,0.15,GE Appliances Streaming Device Indoor,3-pack
315,99,954.4,10,0.2,Ecobee Home Hub Ultra,1 device with accessories
316,5,4242.13,15,0.1,TP-Link Kasa Smart Lighting Mini,1 bundle
316,9,9381.16,3,0.0,Philips Hue Streaming Device Essential,6-pack
316,27,9646.0,8,0.0,Belkin Wemo Smart Speaker Outdoor,1 bundle
316,60,4991.07,13,0.05,Wyze Smart Doorbell Essential,4-pack
316,89,4014.48,3,0.1,Ring Home Hub Pro,1 starter kit
317,27,10004.79,12,0.0,Belkin Wemo Smart Speaker Outdoor,1 bundle
317,41,3870.8,10,0.05,Wyze Home Hub Outdoor,4-pack
317,51,1782.51,6,0.05,Google Nest Smart Thermostat Outdoor,1 bundle
318,12,1803.24,13,0.1,Honeywell Home Home Hub Indoor,1 replacement unit
318,21,6954.53,2,0.2,Philips Hue Robot Vacuum Ultra,6-pack
318,76,10007.2,18,0.15,Arlo Smart Lighting Outdoor,1 starter kit
318,98,1597.47,2,0.0,Ring Smart Plug Indoor,4-pack
319,70,3622.88,10,0.05,Honeywell Home Smart Plug Essential,1 unit per box
320,40,3929.12,6,0.05,TP-Link Kasa Smart Speaker Pro,4-pack
320,94,9509.66,7,0.2,GE Appliances Robot Vacuum Standard,1 unit per box
320,98,1632.71,10,0.1,Ring Smart Plug Indoor,4-pack
321,6,261.38,3,0.1,GE Appliances Smart Plug Essential,1 bundle
322,9,9010.27,18,0.05,Philips Hue Streaming Device Essential,6-pack
322,10,2783.68,4,0.2,Apple Home Smart TV Premium,1 starter kit
322,41,3859.03,10,0.1,Wyze Home Hub Outdoor,4-pack
322,70,3850.55,6,0.2,Honeywell Home Smart Plug Essential,1 unit per box
322,73,4707.81,2,0.05,Arlo Smart Camera Ultra,1 starter kit
323,39,650.38,15,0.05,Eufy Smart Plug Standard,1 replacement unit
324,51,1780.38,13,0.1,Google Nest Smart Thermostat Outdoor,1 bundle
325,18,5895.52,6,0.05,Arlo Smart Lock Ultra,1 replacement unit
325,86,5161.11,3,0.2,Ring Security System Premium,1 replacement unit
326,2,852.62,16,0.05,Samsung SmartThings Smart Sensor Plus,1 set per box
326,51,1779.66,7,0.2,Google Nest Smart Thermostat Outdoor,1 bundle
326,80,8011.03,6,0.2,Ring Streaming Device Mini,1 device with accessories
327,51,1738.59,18,0.2,Google Nest Smart Thermostat Outdoor,1 bundle
327,81,1968.81,1,0.15,Amazon Devices Air Purifier Outdoor,1 bundle
327,85,9970.14,9,0.1,Wyze Smart Thermostat Max,3-pack
328,7,6762.39,15,0.1,Apple Home Smart Doorbell Outdoor,1 device with accessories
328,68,4953.9,11,0.2,Arlo Smart Speaker Premium,1 starter kit
328,72,9949.45,18,0.2,TP-Link Kasa Security System Standard,6-pack
328,97,1697.49,1,0.0,Eufy Smart Thermostat Ultra,4-pack
329,13,9081.19,6,0.2,Google Nest Smart Lighting Plus,1 set per box
329,15,2728.23,18,0.1,Eufy Smart Speaker Essential,4-pack
330,40,3757.06,14,0.2,TP-Link Kasa Smart Speaker Pro,4-pack
330,43,2681.98,2,0.2,Belkin Wemo Smart Display Standard,1 set per box
330,54,5009.31,14,0.2,Ecobee Home Hub Outdoor,1 replacement unit
330,60,4961.36,16,0.2,Wyze Smart Doorbell Essential,4-pack
331,24,7452.54,13,0.15,Ring Robot Vacuum Standard,1 starter kit
331,50,4952.29,11,0.15,Belkin Wemo Smart Doorbell Mini,1 bundle
331,71,8546.25,8,0.0,Apple Home Smart Display Premium,4-pack
332,11,1690.14,8,0.0,Samsung SmartThings Smart Thermostat Pro,1 bundle
332,53,6512.64,5,0.1,Google Nest Smart Display Standard,1 device with accessories
332,54,5173.01,11,0.1,Ecobee Home Hub Outdoor,1 replacement unit
333,10,2997.23,2,0.0,Apple Home Smart TV Premium,1 starter kit
333,24,7303.31,7,0.2,Ring Robot Vacuum Standard,1 starter kit
333,54,5325.45,5,0.05,Ecobee Home Hub Outdoor,1 replacement unit
333,56,7755.18,13,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
333,89,4074.53,19,0.1,Ring Home Hub Pro,1 starter kit
334,11,1683.15,13,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
334,50,5144.08,17,0.2,Belkin Wemo Smart Doorbell Mini,1 bundle
334,72,10340.4,16,0.05,TP-Link Kasa Security System Standard,6-pack
334,95,1457.64,20,0.0,Google Nest Smart Display Max,1 unit per box
335,1,5389.97,20,0.15,Philips Hue Smart Lock Max,1 device with accessories
335,13,8890.11,1,0.0,Google Nest Smart Lighting Plus,1 set per box
335,68,5143.12,1,0.1,Arlo Smart Speaker Premium,1 starter kit
335,75,3988.18,19,0.15,Belkin Wemo Smart Doorbell Standard,1 starter kit
335,81,1977.85,17,0.05,Amazon Devices Air Purifier Outdoor,1 bundle
336,30,8224.58,20,0.0,GE Appliances Smart Lock Standard,1 replacement unit
336,39,646.71,7,0.05,Eufy Smart Plug Standard,1 replacement unit
336,51,1680.72,7,0.1,Google Nest Smart Thermostat Outdoor,1 bundle
336,54,4858.69,3,0.0,Ecobee Home Hub Outdoor,1 replacement unit
337,79,8807.54,20,0.1,Ring Smart Camera Premium,1 set per box
338,26,4937.73,18,0.1,Philips Hue Air Purifier Plus,6-pack
338,69,2031.89,11,0.1,Honeywell Home Air Purifier Indoor,1 bundle
339,10,2786.07,3,0.2,Apple Home Smart TV Premium,1 starter kit
339,13,9533.59,6,0.05,Google Nest Smart Lighting Plus,1 set per box
339,60,5005.53,2,0.05,Wyze Smart Doorbell Essential,4-pack
340,6,262.34,19,0.0,GE Appliances Smart Plug Essential,1 bundle
340,74,1658.74,6,0.0,Ecobee Smart TV Ultra,6-pack
340,97,1627.24,1,0.1,Eufy Smart Thermostat Ultra,4-pack
341,15,2775.43,19,0.0,Eufy Smart Speaker Essential,4-pack
342,34,2915.35,5,0.0,Arlo Smart TV Plus,1 starter kit
342,60,4663.36,2,0.2,Wyze Smart Doorbell Essential,4-pack
342,67,5204.19,12,0.0,Arlo Smart Doorbell Plus,1 starter kit
342,92,1299.01,4,0.1,TP-Link Kasa Smart Speaker Outdoor,3-pack
343,11,1608.75,10,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
343,54,5314.84,10,0.1,Ecobee Home Hub Outdoor,1 replacement unit
343,75,4265.57,13,0.1,Belkin Wemo Smart Doorbell Standard,1 starter kit
344,86,5476.62,18,0.05,Ring Security System Premium,1 replacement unit
345,7,6900.53,9,0.15,Apple Home Smart Doorbell Outdoor,1 device with accessories
345,60,4872.6,13,0.15,Wyze Smart Doorbell Essential,4-pack
345,74,1699.61,3,0.1,Ecobee Smart TV Ultra,6-pack
345,95,1361.45,8,0.15,Google Nest Smart Display Max,1 unit per box
345,96,1194.31,14,0.15,Amazon Devices Smart Lighting Indoor,6-pack
346,28,618.1,10,0.15,Samsung SmartThings Smart Lighting Standard,4-pack
347,91,6236.26,7,0.05,Ring Smart Lighting Premium,3-pack
348,13,8974.96,17,0.2,Google Nest Smart Lighting Plus,1 set per box
348,23,5905.88,8,0.2,LG Electronics Smart Doorbell Plus,2 units per pack
348,46,6480.62,12,0.2,Ring Smart Lock Ultra,4-pack
348,82,4651.96,14,0.1,Apple Home Smart Doorbell Essential,2 units per pack
349,24,7745.95,1,0.05,Ring Robot Vacuum Standard,1 starter kit
349,25,1377.57,11,0.1,Samsung SmartThings Smart Camera Essential,1 device with accessories
349,35,5671.69,4,0.15,TP-Link Kasa Air Purifier Max,1 device with accessories
349,52,9462.15,7,0.1,Wyze Smart Display Ultra,1 unit per box
350,71,8236.9,13,0.0,Apple Home Smart Display Premium,4-pack
350,92,1214.0,7,0.2,TP-Link Kasa Smart Speaker Outdoor,3-pack
351,26,4776.93,19,0.15,Philips Hue Air Purifier Plus,6-pack
352,12,1877.03,3,0.0,Honeywell Home Home Hub Indoor,1 replacement unit
352,24,7761.47,12,0.15,Ring Robot Vacuum Standard,1 starter kit
352,25,1456.09,11,0.2,Samsung SmartThings Smart Camera Essential,1 device with accessories
353,2,878.79,19,0.15,Samsung SmartThings Smart Sensor Plus,1 set per box
353,3,3366.01,9,0.05,Arlo Smart Sensor Indoor,1 bundle
353,12,1748.37,15,0.0,Honeywell Home Home Hub Indoor,1 replacement unit
353,51,1820.03,2,0.15,Google Nest Smart Thermostat Outdoor,1 bundle
353,90,5082.71,6,0.0,Wyze Smart Speaker Essential,1 replacement unit
354,15,2634.69,2,0.1,Eufy Smart Speaker Essential,4-pack
354,35,5356.37,6,0.2,TP-Link Kasa Air Purifier Max,1 device with accessories
354,72,10191.82,1,0.2,TP-Link Kasa Security System Standard,6-pack
354,87,4241.1,10,0.1,Ring Smart Speaker Plus,2 units per pack
354,98,1642.63,9,0.0,Ring Smart Plug Indoor,4-pack
355,13,9265.09,16,0.05,Google Nest Smart Lighting Plus,1 set per box
355,44,4444.86,17,0.0,Honeywell Home Smart Thermostat Outdoor,2 units per pack
355,49,7717.88,20,0.15,GE Appliances Smart Speaker Standard,1 unit per box
355,81,2136.79,4,0.2,Amazon Devices Air Purifier Outdoor,1 bundle
355,93,6540.14,12,0.2,GE Appliances Smart Display Max,1 bundle
356,56,8058.93,2,0.15,LG Electronics Streaming Device Outdoor,1 device with accessories
356,79,9285.17,3,0.1,Ring Smart Camera Premium,1 set per box
356,85,9432.48,1,0.1,Wyze Smart Thermostat Max,3-pack
357,27,9587.88,12,0.05,Belkin Wemo Smart Speaker Outdoor,1 bundle
357,49,7409.89,5,0.05,GE Appliances Smart Speaker Standard,1 unit per box
357,50,4856.33,1,0.15,Belkin Wemo Smart Doorbell Mini,1 bundle
357,95,1398.97,5,0.0,Google Nest Smart Display Max,1 unit per box
357,98,1691.92,20,0.05,Ring Smart Plug Indoor,4-pack
358,67,4947.97,9,0.1,Arlo Smart Doorbell Plus,1 starter kit
358,93,6628.87,2,0.0,GE Appliances Smart Display Max,1 bundle
358,98,1725.96,12,0.1,Ring Smart Plug Indoor,4-pack
359,52,9156.95,6,0.0,Wyze Smart Display Ultra,1 unit per box
360,1,5941.96,19,0.1,Philips Hue Smart Lock Max,1 device with accessories
360,14,2240.55,4,0.15,LG Electronics Smart Lock Indoor,1 starter kit
360,34,2763.92,11,0.2,Arlo Smart TV Plus,1 starter kit
360,73,4397.07,13,0.2,Arlo Smart Camera Ultra,1 starter kit
360,84,4851.76,3,0.2,Eufy Smart Doorbell Plus,1 set per box
361,79,9240.55,20,0.05,Ring Smart Camera Premium,1 set per box
361,88,5716.18,20,0.1,Samsung SmartThings Smart TV Ultra,1 device with accessories
362,71,8239.94,13,0.15,Apple Home Smart Display Premium,4-pack
362,79,9090.63,1,0.1,Ring Smart Camera Premium,1 set per box
363,11,1582.04,9,0.2,Samsung SmartThings Smart Thermostat Pro,1 bundle
363,67,5025.22,14,0.0,Arlo Smart Doorbell Plus,1 starter kit
364,35,5151.58,9,0.1,TP-Link Kasa Air Purifier Max,1 device with accessories
365,55,380.97,9,0.0,Honeywell Home Smart Speaker Plus,1 unit per box
365,60,4599.4,6,0.15,Wyze Smart Doorbell Essential,4-pack
365,62,5408.03,10,0.2,Belkin Wemo Smart TV Pro,1 unit per box
365,76,9144.68,19,0.2,Arlo Smart Lighting Outdoor,1 starter kit
366,2,885.82,5,0.1,Samsung SmartThings Smart Sensor Plus,1 set per box
366,17,1050.61,5,0.05,Honeywell Home Streaming Device Premium,1 bundle
366,42,9429.95,9,0.0,Google Nest Smart Doorbell Essential,6-pack
366,73,4383.97,18,0.0,Arlo Smart Camera Ultra,1 starter kit
367,9,8941.25,13,0.2,Philips Hue Streaming Device Essential,6-pack
367,35,5183.12,14,0.1,TP-Link Kasa Air Purifier Max,1 device with accessories
367,37,3023.71,2,0.05,Google Nest Smart Lighting Mini,1 set per box
367,56,8361.48,15,0.05,LG Electronics Streaming Device Outdoor,1 device with accessories
368,28,594.49,1,0.05,Samsung SmartThings Smart Lighting Standard,4-pack
368,60,4897.26,12,0.15,Wyze Smart Doorbell Essential,4-pack
368,61,8612.25,9,0.15,Ecobee Smart Display Pro,1 unit per box
368,88,5620.31,6,0.2,Samsung SmartThings Smart TV Ultra,1 device with accessories
369,43,2851.55,10,0.05,Belkin Wemo Smart Display Standard,1 set per box
369,53,6618.56,7,0.0,Google Nest Smart Display Standard,1 device with accessories
369,64,930.5,10,0.2,Google Nest Smart Lock Pro,1 replacement unit
369,97,1750.88,20,0.0,Eufy Smart Thermostat Ultra,4-pack
370,55,390.21,18,0.0,Honeywell Home Smart Speaker Plus,1 unit per box
370,78,4907.04,5,0.1,Ecobee Smart Camera Pro,1 device with accessories
370,94,9823.24,2,0.15,GE Appliances Robot Vacuum Standard,1 unit per box
371,35,5547.37,10,0.05,TP-Link Kasa Air Purifier Max,1 device with accessories
371,39,625.47,8,0.05,Eufy Smart Plug Standard,1 replacement unit
371,47,8366.53,4,0.05,Arlo Smart Camera Mini,1 bundle
372,1,5802.81,7,0.15,Philips Hue Smart Lock Max,1 device with accessories
372,29,523.11,14,0.1,Honeywell Home Security System Pro,1 starter kit
372,49,7317.56,15,0.1,GE Appliances Smart Speaker Standard,1 unit per box
372,65,4349.36,14,0.15,Honeywell Home Smart Camera Mini,1 device with accessories
373,4,3762.72,20,0.05,Ecobee Home Hub Max,6-pack
373,9,9569.87,20,0.15,Philips Hue Streaming Device Essential,6-pack
373,24,7622.57,11,0.15,Ring Robot Vacuum Standard,1 starter kit
373,34,2763.37,3,0.0,Arlo Smart TV Plus,1 starter kit
373,85,9708.01,5,0.2,Wyze Smart Thermostat Max,3-pack
374,89,4231.31,3,0.05,Ring Home Hub Pro,1 starter kit
375,33,218.43,20,0.1,Arlo Smart Thermostat Max,1 unit per box
375,34,2831.88,1,0.15,Arlo Smart TV Plus,1 starter kit
375,42,9390.7,17,0.2,Google Nest Smart Doorbell Essential,6-pack
375,51,1789.51,18,0.0,Google Nest Smart Thermostat Outdoor,1 bundle
375,73,4538.23,9,0.0,Arlo Smart Camera Ultra,1 starter kit
